id,route_name,route_link,busname,bustype,departing_time,duration,reaching_time,star_rating,price,seats_available
8911,"Dibrugarh to Bokakhat",https://www.redbus.in/bus-tickets/dibrugarh-to-bokakhat,"Baikuntha Transport Service","Bharat Benz A/C Sleeper (2+1)","2024-07-28 19:30:00","05h 30m","2024-07-29 01:00:00",3.9,540.00,48
8912,"Dibrugarh to Bokakhat",https://www.redbus.in/bus-tickets/dibrugarh-to-bokakhat,"Purple Wings Coaches","A/C Seater / Sleeper (2+1)","2024-07-28 19:55:00","05h 20m","2024-07-29 01:15:00",3.4,601.00,30
8913,"Dibrugarh to Bokakhat",https://www.redbus.in/bus-tickets/dibrugarh-to-bokakhat,"Shree Ram Travels (Under ASTC)","Bharat Benz A/C Seater (2+1)","2024-07-28 20:00:00","05h 00m","2024-07-29 01:00:00",4.8,500.00,32
8914,"Dibrugarh to Bokakhat",https://www.redbus.in/bus-tickets/dibrugarh-to-bokakhat,"Shree Ram Travels","Bharat Benz A/C Seater /Sleeper (2+1)","2024-07-28 20:45:00","04h 55m","2024-07-29 01:40:00",4.8,530.00,22
8915,"Dibrugarh to Bokakhat",https://www.redbus.in/bus-tickets/dibrugarh-to-bokakhat,"Christina Travels","NON A/C Seater (2+2)","2024-07-28 08:20:00","03h 55m","2024-07-28 12:15:00",2.8,650.00,45
8916,"Dibrugarh to Bokakhat",https://www.redbus.in/bus-tickets/dibrugarh-to-bokakhat,"Maa Laxmi","NON A/C Seater Push Back (2+1)","2024-07-28 18:30:00","04h 45m","2024-07-28 23:15:00",2.8,500.00,36
8917,"Burdwan to Kolkata",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,"SBSTC-BURDWAN - KOLKATA - 08:15 (BWN DEPOT) - 13","Non AC Seater (2+3)","2024-07-28 08:15:00","02h 00m","2024-07-28 10:15:00",4.3,95.00,1
8918,"Burdwan to Kolkata",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,"SBSTC-BURDWAN - KOLKATA - 08:35 (KALNA DEPOT) - 461","Non AC Seater (2+3)","2024-07-28 08:35:00","02h 00m","2024-07-28 10:35:00",3.1,95.00,37
8919,"Burdwan to Kolkata",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,"SBSTC-BURDWAN - KARUNAMOYEE - 09:30 (KALNA DEPOT) - 51","Non AC Seater (2+3)","2024-07-28 09:30:00","02h 30m","2024-07-28 12:00:00",4.2,100.00,6
8920,"Burdwan to Kolkata",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,"SBSTC-BURDWAN - KOLKATA - 09:30 (BWN DEPOT) - 18","Non AC Seater (2+3)","2024-07-28 09:30:00","02h 00m","2024-07-28 11:30:00",4.2,95.00,31
8921,"Burdwan to Kolkata",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,"SBSTC-BURDWAN - KOLKATA - 10:00 (KALNA DEPOT) - 20","Non AC Seater (2+3)","2024-07-28 10:00:00","02h 00m","2024-07-28 12:00:00",3.8,95.00,49
8922,"Burdwan to Kolkata",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,"SBSTC-BURDWAN - KARUNAMOYEE - 10:15 (BWN DEPOT) - 52","Non AC Seater (2+3)","2024-07-28 10:15:00","02h 30m","2024-07-28 12:45:00",4,100.00,22
8923,"Burdwan to Kolkata",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,"SBSTC-BURDWAN - KOLKATA - 10:30 (BWN DEPOT) - 21","Non AC Seater (2+3)","2024-07-28 10:30:00","02h 00m","2024-07-28 12:30:00",3.6,95.00,48
8924,"Burdwan to Kolkata",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,"SBSTC-BURDWAN - KARUNAMOYEE - 11:00 (BWN DEPOT) - 705","Non AC Seater (2+3)","2024-07-28 11:00:00","02h 30m","2024-07-28 13:30:00",3.6,100.00,36
8925,"Burdwan to Kolkata",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,"SBSTC-BURDWAN - KOLKATA - 11:30 (BWN DEPOT) - 23","Non AC Seater (2+3)","2024-07-28 11:30:00","02h 00m","2024-07-28 13:30:00",4,95.00,49
8926,"Burdwan to Kolkata",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,"SBSTC-BURDWAN - KARUNAMOYEE - 11:45 (BWN DEPOT) - 53","Non AC Seater (2+3)","2024-07-28 11:45:00","02h 30m","2024-07-28 14:15:00",3.4,100.00,45
8927,"Burdwan to Kolkata",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,"SBSTC-BURDWAN - KOLKATA - 12:30 (BWN DEPOT) - 25","Non AC Seater (2+3)","2024-07-28 12:30:00","02h 00m","2024-07-28 14:30:00",4.1,95.00,45
8928,"Burdwan to Kolkata",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,"SBSTC-BURDWAN - KARUNAMOYEE - 12:30 (BWN DEPOT) - 54","Non AC Seater (2+3)","2024-07-28 12:30:00","02h 30m","2024-07-28 15:00:00",4.4,100.00,48
8929,"Burdwan to Kolkata",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,"SBSTC-BURDWAN - KOLKATA - 13:30 (BWN DEPOT) - 27","Non AC Seater (2+3)","2024-07-28 13:30:00","02h 00m","2024-07-28 15:30:00",3.2,95.00,50
8930,"Burdwan to Kolkata",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,"SBSTC-BURDWAN - KARUNAMOYEE - 13:30 (BWN DEPOT) - 55","Non AC Seater (2+3)","2024-07-28 13:30:00","02h 30m","2024-07-28 16:00:00",4.4,100.00,42
8931,"Burdwan to Kolkata",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,"SBSTC-BURDWAN - KARUNAMOYEE - 14:10 (BWN DEPOT) - 56","Non AC Seater (2+3)","2024-07-28 14:10:00","02h 30m","2024-07-28 16:40:00",4.4,100.00,41
8932,"Burdwan to Kolkata",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,"SBSTC-BURDWAN - KOLKATA - 14:30 (BWN DEPOT) - 30","Non AC Seater (2+3)","2024-07-28 14:30:00","02h 00m","2024-07-28 16:30:00",3.8,95.00,49
8933,"Burdwan to Kolkata",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,"SBSTC-BURDWAN - KARUNAMOYEE - 15:10 (BWN DEPOT) - 57","Non AC Seater (2+3)","2024-07-28 15:10:00","02h 30m","2024-07-28 17:40:00",4.4,100.00,40
8934,"Burdwan to Kolkata",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,"SBSTC-BURDWAN - KOLKATA - 15:25 (BWN DEPOT) - 33","Non AC Seater (2+3)","2024-07-28 15:25:00","02h 00m","2024-07-28 17:25:00",3.6,95.00,49
8935,"Burdwan to Kolkata",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,"SBSTC-BURDWAN - KARUNAMOYEE - A/C - 15:45 (BWN DEPOT) - 1673","AC Seater (2+2)","2024-07-28 15:45:00","02h 30m","2024-07-28 18:15:00",4.2,200.00,18
8936,"Burdwan to Kolkata",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,"SBSTC-BURDWAN - KOLKATA - 16:00 (BWN DEPOT) - 39","Non AC Seater (2+3)","2024-07-28 16:00:00","02h 00m","2024-07-28 18:00:00",3.8,95.00,45
8937,"Burdwan to Kolkata",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,"SBSTC-BURDWAN - KARUNAMOYEE - 16:10 (BWN DEPOT) - 58","Non AC Seater (2+3)","2024-07-28 16:10:00","02h 30m","2024-07-28 18:40:00",4.3,100.00,26
8938,"Burdwan to Kolkata",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,"SBSTC-BURDWAN - KARUNAMOYEE - 16:45 (BWN DEPOT) - 59","Non AC Seater (2+3)","2024-07-28 16:45:00","02h 30m","2024-07-28 19:15:00",3.9,100.00,42
8939,"Burdwan to Kolkata",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,"SBSTC-BURDWAN - KOLKATA - 17:00 (BWN DEPOT) - 41","Non AC Seater (2+3)","2024-07-28 17:00:00","02h 00m","2024-07-28 19:00:00",4,95.00,45
8940,"Burdwan to Kolkata",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,"SBSTC-BURDWAN - KARUNAMOYEE - 17:30 (BWN DEPOT) - 60","Non AC Seater (2+3)","2024-07-28 17:30:00","02h 30m","2024-07-28 20:00:00",3.9,100.00,48
8941,"Burdwan to Kolkata",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,"SBSTC-BURDWAN - KARUNAMOYEE - 18:30 (BWN DEPOT) - 61","Non AC Seater (2+3)","2024-07-28 18:30:00","02h 30m","2024-07-28 21:00:00",3.9,100.00,47
8942,"Burdwan to Kolkata",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,"Royal Cruiser","Scania Multi-Axle AC Semi Sleeper (2+2)","2024-07-28 03:00:00","03h 00m","2024-07-28 06:00:00",3.8,380.00,6
8943,"Burdwan to Kolkata",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Greenline,"Volvo A/C Seater (2+2)","2024-07-28 07:35:00","02h 10m","2024-07-28 09:45:00",4.4,429.00,2
8944,"Burdwan to Kolkata",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,"SHYAMOLI Pvt. Ltd.(Karunamoyee)","Volvo A/C Seater (2+2)","2024-07-28 07:40:00","02h 20m","2024-07-28 10:00:00",3.3,429.00,4
8945,"Burdwan to Kolkata",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,"Greenline (Karunamoyee)","Volvo A/C B11R Multi Axle Semi Sleeper (2+2)","2024-07-28 07:55:00","02h 20m","2024-07-28 10:15:00",4.4,429.00,9
8946,"Burdwan to Kolkata",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,"Express Line","Volvo 9600 A/C Seater (2+2)","2024-07-28 08:05:00","01h 55m","2024-07-28 10:00:00",3.8,429.00,6
8947,"Burdwan to Kolkata",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,"Greenline (Karunamoyee)","Volvo A/C Seater (2+2)","2024-07-28 08:50:00","03h 00m","2024-07-28 11:50:00",4.6,429.00,15
8948,"Burdwan to Kolkata",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,"Shyamoli Paribahan Pvt Ltd","Volvo A/C Seater (2+2)","2024-07-28 09:00:00","02h 30m","2024-07-28 11:30:00",3.5,429.00,26
8949,"Burdwan to Kolkata",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,"Express Line (Karunamoyee)","Volvo A/C Seater (2+2)","2024-07-28 09:40:00","02h 50m","2024-07-28 12:30:00",4.7,429.00,21
8950,"Burdwan to Kolkata",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,"SHYAMOLI Pvt. Ltd.(Karunamoyee)","Volvo A/C Seater (2+2)","2024-07-28 09:45:00","03h 00m","2024-07-28 12:45:00",3.9,429.00,37
8951,"Burdwan to Kolkata",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,"Shyamoli Paribahan Pvt Ltd","Volvo A/C Seater (2+2)","2024-07-28 10:40:00","02h 50m","2024-07-28 13:30:00",4.4,429.00,23
8952,"Burdwan to Kolkata",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,"SHYAMOLI Pvt. Ltd.(Karunamoyee)","Volvo A/C Seater (2+2)","2024-07-28 10:45:00","03h 00m","2024-07-28 13:45:00",3.8,429.00,45
8953,"Burdwan to Kolkata",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,"Greenline (Karunamoyee)","Scania Multi-Axle AC Semi Sleeper (2+2)","2024-07-28 11:00:00","03h 00m","2024-07-28 14:00:00",4.5,429.00,53
8954,"Burdwan to Kolkata",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,"Express Line","Volvo A/C Seater (2+2)","2024-07-28 11:40:00","02h 50m","2024-07-28 14:30:00",4.8,429.00,34
8955,"Burdwan to Kolkata",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,"Shyamoli Paribahan Pvt Ltd","Volvo A/C Seater (2+2)","2024-07-28 12:10:00","02h 50m","2024-07-28 15:00:00",3.7,429.00,15
8956,"Burdwan to Kolkata",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Greenline,"Volvo A/C Seater (2+2)","2024-07-28 12:30:00","03h 00m","2024-07-28 15:30:00",4.5,429.00,27
8957,"Burdwan to Kolkata",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,"Greenline (Karunamoyee)","Volvo A/C B11R Multi Axle Semi Sleeper (2+2)","2024-07-28 13:00:00","02h 50m","2024-07-28 15:50:00",3.7,429.00,32
8958,"Burdwan to Kolkata",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,"SHYAMOLI Pvt. Ltd.(Karunamoyee)","Volvo A/C Seater (2+2)","2024-07-28 13:45:00","02h 45m","2024-07-28 16:30:00",4.4,429.00,36
8959,"Burdwan to Kolkata",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,"Shyamoli Paribahan Pvt Ltd","Volvo A/C Seater (2+2)","2024-07-28 14:05:00","02h 40m","2024-07-28 16:45:00",4.6,429.00,35
8960,"Burdwan to Kolkata",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,"Greenline (Karunamoyee)","Volvo A/C Seater (2+2)","2024-07-28 14:10:00","03h 00m","2024-07-28 17:10:00",5,429.00,23
8961,"Burdwan to Kolkata",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Greenline,"Volvo A/C Seater (2+2)","2024-07-28 14:25:00","02h 55m","2024-07-28 17:20:00",4.7,429.00,31
8962,"Burdwan to Kolkata",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,"SHYAMOLI Pvt. Ltd.(Karunamoyee)","Volvo A/C Seater (2+2)","2024-07-28 14:55:00","02h 50m","2024-07-28 17:45:00",4.5,429.00,29
8963,"Burdwan to Kolkata",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,"Express Line (Karunamoyee)","Volvo 9600 A/C Seater (2+2)","2024-07-28 15:20:00","02h 50m","2024-07-28 18:10:00",4.4,429.00,33
8964,"Burdwan to Kolkata",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,"Shyamoli Paribahan Pvt Ltd","Volvo A/C Seater (2+2)","2024-07-28 15:20:00","02h 40m","2024-07-28 18:00:00",4.4,429.00,35
8965,"Burdwan to Kolkata",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Greenline,"Volvo A/C Seater (2+2)","2024-07-28 16:00:00","02h 50m","2024-07-28 18:50:00",4.6,429.00,31
8966,"Burdwan to Kolkata",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,"Express Line","Volvo 9600 A/C Seater (2+2)","2024-07-28 16:10:00","02h 50m","2024-07-28 19:00:00",4.4,429.00,44
8967,"Burdwan to Kolkata",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,"Shyamoli Paribahan Pvt Ltd","Volvo A/C Seater (2+2)","2024-07-28 16:30:00","02h 50m","2024-07-28 19:20:00",4.1,429.00,35
8968,"Burdwan to Kolkata",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,"Greenline (Karunamoyee)","Volvo A/C Seater (2+2)","2024-07-28 16:40:00","02h 50m","2024-07-28 19:30:00",4.2,429.00,25
8969,"Burdwan to Kolkata",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Greenline,"Volvo A/C Seater (2+2)","2024-07-28 17:00:00","02h 50m","2024-07-28 19:50:00",4.7,429.00,31
8970,"Burdwan to Kolkata",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,"SHYAMOLI Pvt. Ltd.(Karunamoyee)","Volvo A/C Seater (2+2)","2024-07-28 17:00:00","03h 00m","2024-07-28 20:00:00",3.9,429.00,43
8971,"Burdwan to Kolkata",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,"Express Line (Karunamoyee)","Volvo A/C Seater (2+2)","2024-07-28 17:30:00","02h 55m","2024-07-28 20:25:00",4.4,429.00,33
8972,"Burdwan to Kolkata",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,"Shyamoli Paribahan Pvt Ltd","Volvo A/C Seater (2+2)","2024-07-28 17:40:00","02h 50m","2024-07-28 20:30:00",3.9,429.00,28
8973,"Burdwan to Kolkata",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,"SHYAMOLI Pvt. Ltd.(Karunamoyee)","Volvo A/C Seater (2+2)","2024-07-28 17:45:00","03h 00m","2024-07-28 20:45:00",3,429.00,36
8974,"Burdwan to Kolkata",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,"Greenline (Karunamoyee)","Volvo A/C Seater (2+2)","2024-07-28 18:30:00","02h 50m","2024-07-28 21:20:00",3.5,429.00,29
8975,"Burdwan to Kolkata",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,"Express Line","Volvo A/C Seater (2+2)","2024-07-28 19:40:00","03h 10m","2024-07-28 22:50:00",4,429.00,40
8976,"Burdwan to Kolkata",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,"ASHIRWAD BUS SERVICE PRIVATE LIMITED","A/C Seater / Sleeper (2+1)","2024-07-28 23:55:00","04h 10m","2024-07-29 04:05:00",3.5,350.00,15
8977,"Burdwan to Kolkata",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,"Suman sabir","Non AC Seater (2+3)","2024-07-28 06:40:00","02h 40m","2024-07-28 09:20:00",1.2,111.00,54
8978,"Burdwan to Kolkata",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,"SHYAMOLI Pvt. Ltd.(Karunamoyee)","Volvo A/C Seater (2+2)","2024-07-28 07:10:00","02h 20m","2024-07-28 09:30:00",2.3,429.00,5
8979,"Burdwan to Kolkata",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,"SHYAMOLI Pvt. Ltd.(Karunamoyee)","Volvo A/C Seater (2+2)","2024-07-28 08:15:00","02h 15m","2024-07-28 10:30:00",2.8,429.00,21
8980,"Burdwan to Kolkata",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,"SHYAMOLI Pvt. Ltd.(Karunamoyee)","Volvo A/C Seater (2+2)","2024-07-28 12:05:00","02h 55m","2024-07-28 15:00:00",2.9,429.00,18
8981,"Burdwan to Kolkata",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,"Suman sabir","Non AC Seater (2+3)","2024-07-28 13:15:00","02h 45m","2024-07-28 16:00:00",1.2,111.00,54
8982,"Burdwan to Kolkata",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,"Suman sabir","Non AC Seater (2+3)","2024-07-28 13:30:00","02h 30m","2024-07-28 16:00:00",1.2,111.00,61
8983,"Burdwan to Kolkata",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Greenline,"Volvo A/C Seater (2+2)","2024-07-28 18:10:00","02h 50m","2024-07-28 21:00:00",1.8,429.00,31
8984,"Burdwan to Kolkata",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,"SHYAMOLI Pvt. Ltd.(Karunamoyee)","Volvo A/C Seater (2+2)","2024-07-28 18:55:00","02h 40m","2024-07-28 21:35:00",2.8,429.00,37
8985,"Burdwan to Kolkata",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,"Shyamoli Paribahan Pvt Ltd","Volvo A/C Seater (2+2)","2024-07-28 19:15:00","02h 45m","2024-07-28 22:00:00",2.6,429.00,35
8986,"Burdwan to Kolkata",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,"Pammi Travels","Non A/C Seater / Sleeper (2+1)","2024-07-28 03:29:00","02h 31m","2024-07-28 06:00:00",3.7,570.00,54
8987,"Burdwan to Kolkata",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,"Pammi Travels","A/C Sleeper (2+1)","2024-07-28 03:59:00","02h 31m","2024-07-28 06:30:00",3.7,1140.00,36
8988,"Burdwan to Kolkata",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,"Fast Track Tours And Travels","NON A/C Seater / Sleeper (2+2)","2024-07-28 20:00:00","08h 00m","2024-07-29 04:00:00",2.5,3200.00,57
8989,"Kolkata to Burdwan",https://www.redbus.in/bus-tickets/kolkata-to-burdwan,"SBSTC-GARIA - RAMPURHAT - VIA - FUTISANKO - 05:20 - 2817","Non AC Seater (2+3)","2024-07-28 05:20:00","18h 40m","2024-07-29 00:00:00",3.8,110.00,51
8990,"Kolkata to Burdwan",https://www.redbus.in/bus-tickets/kolkata-to-burdwan,"SBSTC-KOLKATA - ASANSOL - L/S - 06:00 (HOWRAH DEPOT) - 264","Non AC Seater (2+3)","2024-07-28 06:00:00","02h 00m","2024-07-28 08:00:00",2.6,95.00,52
8991,"Kolkata to Burdwan",https://www.redbus.in/bus-tickets/kolkata-to-burdwan,"SBSTC-KARUNAMOYEE - BURDWAN - 06:30 (BWN DEPOT) - 104","Non AC Seater (2+3)","2024-07-28 06:30:00","02h 00m","2024-07-28 08:30:00",4.4,100.00,11
8992,"Kolkata to Burdwan",https://www.redbus.in/bus-tickets/kolkata-to-burdwan,"SBSTC-KARUNAMOYEE - BURDWAN - 07:15 (BWN DEPOT) - 105","Non AC Seater (2+3)","2024-07-28 07:15:00","02h 00m","2024-07-28 09:15:00",4.2,100.00,19
8993,"Kolkata to Burdwan",https://www.redbus.in/bus-tickets/kolkata-to-burdwan,"SBSTC-KOLKATA - LABPUR - VIA KIRNAHAR - 07:25 (HWH DEPOT - 1118","Non AC Seater (2+3)","2024-07-28 07:25:00","02h 00m","2024-07-28 09:25:00",3,95.00,48
8994,"Kolkata to Burdwan",https://www.redbus.in/bus-tickets/kolkata-to-burdwan,"SBSTC-KARUNAMOYEE - BURDWAN - 07:45 (BWN DEPOT) - 456","Non AC Seater (2+3)","2024-07-28 07:45:00","02h 00m","2024-07-28 09:45:00",4.1,100.00,19
8995,"Kolkata to Burdwan",https://www.redbus.in/bus-tickets/kolkata-to-burdwan,"SBSTC-KOLKATA - BURDWAN - 08:15 (BWN DEPOT) - 64","Non AC Seater (2+3)","2024-07-28 08:15:00","02h 00m","2024-07-28 10:15:00",3.8,95.00,44
8996,"Kolkata to Burdwan",https://www.redbus.in/bus-tickets/kolkata-to-burdwan,"SBSTC-KUDGHAT - RAMPURHAT - VIA - PANAGARH - 07:15 (RPH - 2742","Non AC Seater (2+3)","2024-07-28 08:30:00","02h 00m","2024-07-28 10:30:00",2.1,95.00,52
8997,"Kolkata to Burdwan",https://www.redbus.in/bus-tickets/kolkata-to-burdwan,"SBSTC-KARUNAMOYEE - BURDWAN - 08:30 (BWN DEPOT) - 106","Non AC Seater (2+3)","2024-07-28 08:30:00","02h 00m","2024-07-28 10:30:00",3.8,100.00,46
8998,"Kolkata to Burdwan",https://www.redbus.in/bus-tickets/kolkata-to-burdwan,"SBSTC-KOLKATA - BURDWAN - 08:45 (BWN DEPOT) - 66","Non AC Seater (2+3)","2024-07-28 08:45:00","02h 00m","2024-07-28 10:45:00",4.3,95.00,51
8999,"Kolkata to Burdwan",https://www.redbus.in/bus-tickets/kolkata-to-burdwan,"SBSTC-KARUNAMOYEE - BURDWAN - 09:00 (BWN DEPOT) - 107","Non AC Seater (2+3)","2024-07-28 09:00:00","02h 00m","2024-07-28 11:00:00",3.8,100.00,42
9000,"Kolkata to Burdwan",https://www.redbus.in/bus-tickets/kolkata-to-burdwan,"SBSTC-KOLKATA - BURDWAN - 09:10 (BWN DEPOT) - 67","Non AC Seater (2+3)","2024-07-28 09:10:00","02h 00m","2024-07-28 11:10:00",3.7,95.00,52
9001,"Kolkata to Burdwan",https://www.redbus.in/bus-tickets/kolkata-to-burdwan,"SBSTC-KOLKATA - HARISHPUR - VIA - SURI - 09:30 (BEL DEPO - 1152","Non AC Seater (2+3)","2024-07-28 09:30:00","02h 15m","2024-07-28 11:45:00",3.8,95.00,52
9002,"Kolkata to Burdwan",https://www.redbus.in/bus-tickets/kolkata-to-burdwan,"SBSTC-KOLKATA - TARAPITH - VIA - FUTISANKO - 09:30 (FALT - 2889","Non AC Seater (2+3)","2024-07-28 09:30:00","02h 00m","2024-07-28 11:30:00",3.8,95.00,52
9003,"Kolkata to Burdwan",https://www.redbus.in/bus-tickets/kolkata-to-burdwan,"SBSTC-KOLKATA - BURDWAN - 09:50 (BWN DEPOT) - 70","Non AC Seater (2+3)","2024-07-28 09:50:00","02h 00m","2024-07-28 11:50:00",3.1,95.00,52
9004,"Kolkata to Burdwan",https://www.redbus.in/bus-tickets/kolkata-to-burdwan,"SBSTC-KOLKATA - BURDWAN - 10:05 (BWN DEPOT) - 1055","Non AC Seater (2+3)","2024-07-28 10:05:00","02h 00m","2024-07-28 12:05:00",4.2,95.00,50
9005,"Kolkata to Burdwan",https://www.redbus.in/bus-tickets/kolkata-to-burdwan,"SBSTC-KARUNAMOYEE - BURDWAN - 10:15 (BWN DEPOT) - 712","Non AC Seater (2+3)","2024-07-28 10:15:00","02h 00m","2024-07-28 12:15:00",3.7,100.00,44
9006,"Kolkata to Burdwan",https://www.redbus.in/bus-tickets/kolkata-to-burdwan,"SBSTC-KOLKATA - BURDWAN - 10:25 (BWN DEPOT) - 478","Non AC Seater (2+3)","2024-07-28 10:25:00","02h 00m","2024-07-28 12:25:00",4.2,95.00,52
9007,"Kolkata to Burdwan",https://www.redbus.in/bus-tickets/kolkata-to-burdwan,"SBSTC-KOLKATA - BURDWAN - 10:45 (BWN DEPOT) - 72","Non AC Seater (2+3)","2024-07-28 10:45:00","02h 00m","2024-07-28 12:45:00",3.8,95.00,52
9008,"Kolkata to Burdwan",https://www.redbus.in/bus-tickets/kolkata-to-burdwan,"SBSTC-KARUNAMOYEE - BURDWAN - 10:45 (BWN DEPOT) - 710","Non AC Seater (2+3)","2024-07-28 10:45:00","02h 00m","2024-07-28 12:45:00",3.7,100.00,50
9009,"Kolkata to Burdwan",https://www.redbus.in/bus-tickets/kolkata-to-burdwan,"SBSTC-KOLKATA - BURDWAN - 11:05 (KALNA DEPOT) - 938","Non AC Seater (2+3)","2024-07-28 11:05:00","02h 00m","2024-07-28 13:05:00",4.3,95.00,52
9010,"Kolkata to Burdwan",https://www.redbus.in/bus-tickets/kolkata-to-burdwan,"SBSTC-KOLKATA - DURGAPUR - L/S - 11:20 (DGP DEPOT) - 758","Non AC Seater (2+3)","2024-07-28 11:20:00","02h 00m","2024-07-28 13:20:00",3.8,95.00,52
9011,"Kolkata to Burdwan",https://www.redbus.in/bus-tickets/kolkata-to-burdwan,"SBSTC-KOLKATA - BURDWAN - 11:25 (BWN DEPOT) - 74","Non AC Seater (2+3)","2024-07-28 11:25:00","02h 00m","2024-07-28 13:25:00",4.6,95.00,51
9012,"Kolkata to Burdwan",https://www.redbus.in/bus-tickets/kolkata-to-burdwan,"SBSTC-KARUNAMOYEE - BURDWAN - 11:45 (BWN DEPOT) - 110","Non AC Seater (2+3)","2024-07-28 11:45:00","02h 00m","2024-07-28 13:45:00",3.8,100.00,52
